site,lead_scenario,episode,steps,init_inv_frac,EENS_kWh,outage_hours,uptime_pct,diesel_kWh,stockout_events,orders_placed,violations,mean_soc,mean_inv_pct,min_inv_pct,dg_on_fraction,grid_kWh,cost_proxy,policy,seed,train_scenario,experiment_tag,train_steps,init_low,init_high,episode_len
site5,delayed,0,360,0.7672950105481635,0.0,0,100.0,710.6301599999999,0,0,0,0.5744197124756335,0.6487729192923506,0.5139684708975834,0.3333333333333333,1705.3125714285716,1392.7551885714286,b1_tank4.67,999,normal,sensitivity_tank,0,0.3,0.9,360
site5,delayed,1,360,0.6128314427850377,0.0,0,100.0,710.6301599999999,0,0,0,0.5744197124756335,0.49430935152922456,0.3595049031344574,0.3333333333333333,1705.3125714285716,1392.7551885714286,b1_tank4.67,999,normal,sensitivity_tank,0,0.3,0.9,360
site5,delayed,2,360,0.6675569571419706,0.0,0,100.0,710.6301599999999,0,0,0,0.5744197124756335,0.5490348658861575,0.41423041749139033,0.3333333333333333,1705.3125714285716,1392.7551885714286,b1_tank4.67,999,normal,sensitivity_tank,0,0.3,0.9,360
site5,delayed,3,360,0.5284926956898696,0.0,0,100.0,710.6301599999999,0,0,0,0.5744197124756335,0.4099706044340566,0.27516615603928934,0.3333333333333333,1705.3125714285716,1392.7551885714286,b1_tank4.67,999,normal,sensitivity_tank,0,0.3,0.9,360
site5,delayed,4,360,0.41265442096118005,0.0,0,100.0,710.6301599999999,0,1,0,0.5744197124756335,0.3607989963720338,0.19216720394033257,0.3333333333333333,1705.3125714285716,1392.7551885714286,b1_tank4.67,999,normal,sensitivity_tank,0,0.3,0.9,360
site5,delayed,5,360,0.300528271644429,0.0,0,100.0,710.6301599999999,0,1,0,0.5744197124756335,0.5253395137219494,0.20257536978695057,0.3333333333333333,1705.3125714285716,1392.7551885714286,b1_tank4.67,999,normal,sensitivity_tank,0,0.3,0.9,360
site5,delayed,6,360,0.34933150384073625,0.0,0,100.0,710.6301599999999,0,1,0,0.5744197124756335,0.44080941258492345,0.19776862527961223,0.3333333333333333,1705.3125714285716,1392.7551885714286,b1_tank4.67,999,normal,sensitivity_tank,0,0.3,0.9,360
site5,delayed,7,360,0.5021528601436946,0.0,0,100.0,710.6301599999999,0,0,0,0.5744197124756335,0.38363076888788156,0.24882632049311443,0.3333333333333333,1705.3125714285716,1392.7551885714286,b1_tank4.67,999,normal,sensitivity_tank,0,0.3,0.9,360
site5,delayed,8,360,0.34273496247653146,0.0,0,100.0,710.6301599999999,0,1,0,0.5744197124756335,0.43921287122071867,0.1970105387121996,0.3333333333333333,1705.3125714285716,1392.7551885714286,b1_tank4.67,999,normal,sensitivity_tank,0,0.3,0.9,360
site5,delayed,9,360,0.40035164943277124,0.0,0,100.0,710.6301599999999,0,1,0,0.5744197124756335,0.38849622484362495,0.19640546143469792,0.3333333333333333,1705.3125714285716,1392.7551885714286,b1_tank4.67,999,normal,sensitivity_tank,0,0.3,0.9,360
