site,lead_scenario,episode,steps,init_inv_frac,EENS_kWh,outage_hours,uptime_pct,diesel_kWh,stockout_events,orders_placed,violations,mean_soc,mean_inv_pct,min_inv_pct,dg_on_fraction,grid_kWh,cost_proxy,policy,seed,train_scenario,experiment_tag,train_steps,init_low,init_high,episode_len
site5,extreme,0,360,0.8658336633434207,230.60804,40,88.8889,480.02212000000003,0,1,0,0.5744197124756335,0.36549224256311025,0.06670780016078219,0.2722222222222222,1705.3125714285716,1162.1471485714287,mpc_forecast,4,normal,main,0,0.3,0.9,360
site5,extreme,1,360,0.7830017542472282,17.7932,3,99.1667,692.8369600000001,0,2,0,0.5744197124756335,0.4749935831918608,0.1036207152982965,0.41388888888888886,1705.3125714285716,1374.9619885714287,mpc_forecast,4,normal,main,0,0.3,0.9,360
site5,extreme,2,360,0.622898610883166,378.40484,59,83.6111,332.22532,0,1,0,0.5744197124756335,0.22459908456539052,0.06982025354386613,0.2,1705.3125714285716,1014.3503485714286,mpc_forecast,4,normal,main,0,0.3,0.9,360
site5,extreme,3,360,0.6750572799628003,338.65684,54,85.0,371.97332,0,1,0,0.5744197124756335,0.24461429533564555,0.05580769116070123,0.21666666666666667,1705.3125714285716,1054.0983485714287,mpc_forecast,4,normal,main,0,0.3,0.9,360
site5,extreme,4,360,0.49618336596333645,452.44644,70,80.5556,258.18372,0,1,0,0.5744197124756335,0.1655468390114689,0.06636715644219048,0.14722222222222223,1705.3125714285716,940.3087485714286,mpc_forecast,4,normal,main,0,0.3,0.9,360
site5,extreme,5,360,0.8221495223820507,258.12804,43,88.0556,452.50212,0,1,0,0.5744197124756335,0.3373376664163701,0.06883809740652283,0.2638888888888889,1705.3125714285716,1134.6271485714287,mpc_forecast,4,normal,main,0,0.3,0.9,360
site5,extreme,6,360,0.8736010257773852,220.97724,38,89.4444,489.65292,0,1,0,0.5744197124756335,0.36875990317566965,0.05844210694485428,0.2833333333333333,1705.3125714285716,1171.7779485714286,mpc_forecast,4,normal,main,0,0.3,0.9,360
site5,extreme,7,360,0.3771421216615198,521.44724,78,78.3333,189.18292000000002,0,1,0,0.5744197124756335,0.1208432275859511,0.06219629323925445,0.11666666666666667,1705.3125714285716,871.3079485714286,mpc_forecast,4,normal,main,0,0.3,0.9,360
site5,extreme,8,360,0.45049467486506767,119.22388000000002,21,94.1667,591.4062799999999,0,2,0,0.5744197124756335,0.33750647141699847,0.06593993393639307,0.3416666666666667,1705.3125714285716,1273.5313085714286,mpc_forecast,4,normal,main,0,0.3,0.9,360
site5,extreme,9,360,0.818878552209952,0.24319999999999956,1,99.7222,710.38696,0,2,0,0.5744197124756335,0.5456649209347908,0.13949751326102044,0.41944444444444445,1705.3125714285716,1392.5119885714287,mpc_forecast,4,normal,main,0,0.3,0.9,360
