t,day,hour_of_day,site,scenario,policy,seed,soc,inv_kwh,inv_pct,pending_flag,pending_qty_kwh,pending_pct,p_pv_kwh,p_load_kwh,p_grid_kwh,net_load,action_int,action_dg_raw,action_ord_raw,dg_on,order_qty_kwh,order_placed,p_dg_kwh,p_bat_kwh,fuel_used_kwh,fuel_used_L,delivery_kwh,arrival_flag,unmet_kwh,cum_unmet_kwh,stockout_flag,reward,mask_dg_blocked,mask_order_blocked,mask_order_clipped,violation,violation_soc,violation_tank,bat_charge_kwh,bat_discharge_kwh,served_kwh,grid_outage_flag,proxy_cost_diesel,proxy_cost_grid,proxy_cost_unmet,tank_cap_kwh
458,19.083333333333332,2,site5,normal,RLInv,42,0.2,98.42664000000121,0.163857602333342,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
459,19.125,3,site5,normal,RLInv,42,0.2,90.2166400000012,0.15018985023739806,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
460,19.166666666666668,4,site5,normal,RLInv,42,0.2,82.0066400000012,0.13652209814145408,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
461,19.208333333333332,5,site5,normal,RLInv,42,0.2,254.00184000000118,0.4228543460455101,0.0,0.0,0.0,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,180.2052,1,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
462,19.25,6,site5,normal,RLInv,42,0.2,245.79184000000117,0.40918659394956614,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,4,1,1.0,1.0,180.2052,1,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
463,19.291666666666668,7,site5,normal,RLInv,42,0.2,237.58184000000116,0.3955188418536222,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
464,19.333333333333332,8,site5,normal,RLInv,42,0.2,229.37184000000116,0.3818510897576782,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
465,19.375,9,site5,normal,RLInv,42,0.2,221.16184000000115,0.3681833376617342,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
466,19.416666666666668,10,site5,normal,RLInv,42,0.2,212.95184000000114,0.35451558556579027,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
467,19.458333333333332,11,site5,normal,RLInv,42,0.2,204.74184000000113,0.34084783346984626,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
468,19.5,12,site5,normal,RLInv,42,0.2,196.53184000000113,0.3271800813739023,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
469,19.541666666666668,13,site5,normal,RLInv,42,0.2,188.32184000000112,0.31351232927795836,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
470,19.583333333333332,14,site5,normal,RLInv,42,0.2,180.1118400000011,0.29984457718201435,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
471,19.625,15,site5,normal,RLInv,42,0.2,171.9018400000011,0.2861768250860704,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
472,19.666666666666668,16,site5,normal,RLInv,42,0.2,163.6918400000011,0.27250907299012644,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
473,19.708333333333332,17,site5,normal,RLInv,42,0.2,155.48184000000109,0.25884132089418244,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
474,19.75,18,site5,normal,RLInv,42,0.2,147.27184000000108,0.24517356879823848,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
475,19.791666666666668,19,site5,normal,RLInv,42,0.2,139.06184000000107,0.2315058167022945,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
476,19.833333333333332,20,site5,normal,RLInv,42,0.2,130.85184000000106,0.21783806460635055,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
477,19.875,21,site5,normal,RLInv,42,0.2,122.64184000000105,0.20417031251040657,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
478,19.916666666666668,22,site5,normal,RLInv,42,0.2,114.43184000000105,0.1905025604144626,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
479,19.958333333333332,23,site5,normal,RLInv,42,0.2,106.22184000000104,0.17683480831851864,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
480,20.0,0,site5,normal,RLInv,42,0.2,98.01184000000103,0.16316705622257466,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
481,20.041666666666668,1,site5,normal,RLInv,42,0.2,89.80184000000102,0.14949930412663068,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
482,20.083333333333332,2,site5,normal,RLInv,42,0.2,81.59184000000101,0.13583155203068673,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
483,20.125,3,site5,normal,RLInv,42,0.2,73.381840000001,0.12216379993474275,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
484,20.166666666666668,4,site5,normal,RLInv,42,0.2,245.377040000001,0.4084960478387988,0.0,0.0,0.0,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,180.2052,1,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
485,20.208333333333332,5,site5,normal,RLInv,42,0.2,237.16704000000098,0.3948282957428548,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,4,1,1.0,1.0,180.2052,1,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
486,20.25,6,site5,normal,RLInv,42,0.2,228.95704000000097,0.3811605436469108,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
487,20.291666666666668,7,site5,normal,RLInv,42,0.2,220.74704000000096,0.36749279155096687,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
488,20.333333333333332,8,site5,normal,RLInv,42,0.2,212.53704000000096,0.35382503945502286,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
489,20.375,9,site5,normal,RLInv,42,0.2,204.32704000000095,0.3401572873590789,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
490,20.416666666666668,10,site5,normal,RLInv,42,0.2,196.11704000000094,0.32648953526313496,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
491,20.458333333333332,11,site5,normal,RLInv,42,0.2,187.90704000000093,0.31282178316719095,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
492,20.5,12,site5,normal,RLInv,42,0.2,179.69704000000092,0.299154031071247,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
493,20.541666666666668,13,site5,normal,RLInv,42,0.2,171.48704000000092,0.28548627897530304,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
494,20.583333333333332,14,site5,normal,RLInv,42,0.2,163.2770400000009,0.27181852687935903,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
495,20.625,15,site5,normal,RLInv,42,0.2,155.0670400000009,0.2581507747834151,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
496,20.666666666666668,16,site5,normal,RLInv,42,0.2,146.8570400000009,0.24448302268747113,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
497,20.708333333333332,17,site5,normal,RLInv,42,0.2,318.85224000000085,0.5308152705915271,0.0,0.0,0.0,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,180.2052,1,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
498,20.75,18,site5,normal,RLInv,42,0.2,310.64224000000087,0.5171475184955832,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,4,1,1.0,1.0,180.2052,1,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
499,20.791666666666668,19,site5,normal,RLInv,42,0.2,302.4322400000009,0.5034797663996392,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
500,20.833333333333332,20,site5,normal,RLInv,42,0.2,294.2222400000009,0.4898120143036953,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
501,20.875,21,site5,normal,RLInv,42,0.2,286.01224000000093,0.4761442622077514,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
502,20.916666666666668,22,site5,normal,RLInv,42,0.2,277.80224000000095,0.46247651011180746,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
503,20.958333333333332,23,site5,normal,RLInv,42,0.2,269.59224000000097,0.44880875801586356,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
504,21.0,0,site5,normal,RLInv,42,0.2,261.382240000001,0.4351410059199196,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
505,21.041666666666668,1,site5,normal,RLInv,42,0.2,253.17224000000098,0.42147325382397566,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
506,21.083333333333332,2,site5,normal,RLInv,42,0.2,244.96224000000097,0.4078055017280317,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
507,21.125,3,site5,normal,RLInv,42,0.2,236.75224000000097,0.3941377496320877,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
508,21.166666666666668,4,site5,normal,RLInv,42,0.2,228.54224000000096,0.38046999753614374,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
509,21.208333333333332,5,site5,normal,RLInv,42,0.2,220.33224000000095,0.3668022454401998,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
510,21.25,6,site5,normal,RLInv,42,0.2,212.12224000000094,0.3531344933442558,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
511,21.291666666666668,7,site5,normal,RLInv,42,0.2,203.91224000000093,0.33946674124831183,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
512,21.333333333333332,8,site5,normal,RLInv,42,0.2,195.70224000000093,0.3257989891523679,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
513,21.375,9,site5,normal,RLInv,42,0.2,187.49224000000092,0.31213123705642387,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
514,21.416666666666668,10,site5,normal,RLInv,42,0.2,179.2822400000009,0.2984634849604799,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
515,21.458333333333332,11,site5,normal,RLInv,42,0.2,171.0722400000009,0.28479573286453597,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
516,21.5,12,site5,normal,RLInv,42,0.2,162.8622400000009,0.27112798076859196,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
517,21.541666666666668,13,site5,normal,RLInv,42,0.2,154.6522400000009,0.257460228672648,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
518,21.583333333333332,14,site5,normal,RLInv,42,0.2,146.44224000000088,0.24379247657670403,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
519,21.625,15,site5,normal,RLInv,42,0.2,138.23224000000087,0.23012472448076007,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
520,21.666666666666668,16,site5,normal,RLInv,42,0.2,130.02224000000086,0.2164569723848161,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
521,21.708333333333332,17,site5,normal,RLInv,42,0.2,121.81224000000086,0.2027892202888721,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
522,21.75,18,site5,normal,RLInv,42,0.2,113.60224000000085,0.18912146819292816,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
523,21.791666666666668,19,site5,normal,RLInv,42,0.2,105.39224000000084,0.17545371609698418,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
524,21.833333333333332,20,site5,normal,RLInv,42,0.2,97.18224000000083,0.1617859640010402,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
525,21.875,21,site5,normal,RLInv,42,0.2,88.97224000000082,0.14811821190509625,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
526,21.916666666666668,22,site5,normal,RLInv,42,0.2,80.76224000000082,0.13445045980915227,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
527,21.958333333333332,23,site5,normal,RLInv,42,0.2,72.55224000000081,0.1207827077132083,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
528,22.0,0,site5,normal,RLInv,42,0.2,64.3422400000008,0.10711495561726432,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
529,22.041666666666668,1,site5,normal,RLInv,42,0.2,236.33744000000078,0.39344720352132034,0.0,0.0,0.0,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,180.2052,1,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
530,22.083333333333332,2,site5,normal,RLInv,42,0.2,228.12744000000077,0.3797794514253764,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,4,1,1.0,1.0,180.2052,1,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
531,22.125,3,site5,normal,RLInv,42,0.2,219.91744000000077,0.3661116993294324,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
532,22.166666666666668,4,site5,normal,RLInv,42,0.2,211.70744000000076,0.35244394723348843,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
533,22.208333333333332,5,site5,normal,RLInv,42,0.2,203.49744000000075,0.3387761951375445,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
534,22.25,6,site5,normal,RLInv,42,0.2,195.28744000000074,0.32510844304160047,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
535,22.291666666666668,7,site5,normal,RLInv,42,0.2,187.07744000000073,0.3114406909456565,1.0,180.2052,0.3,0.0,8.21,0.0,8.21,3,1,0.0,1.0,0.0,0,8.21,0.0,8.21,2.463,0.0,0,0.0,0.0,0,-0.984078150907965,0,0,0,0,0,0,0.0,0.0,8.21,1,8.21,0.0,0.0,600.684
