site,lead_scenario,episode,steps,init_inv_frac,EENS_kWh,outage_hours,uptime_pct,diesel_kWh,stockout_events,orders_placed,violations,mean_soc,mean_inv_pct,min_inv_pct,dg_on_fraction,grid_kWh,cost_proxy,policy,seed,train_scenario,experiment_tag,train_steps,init_low,init_high,episode_len
site10,monsoon,0,360,0.7672950105481635,0.0,0,100.0,41.66501000000001,0,1,0,0.8073196035033571,0.8360416596276297,0.6872544299652537,0.5888888888888889,974.6851904761904,431.5390861904762,rlinv_lognormal,999,normal,sensitivity_lognormal,400000,0.3,0.9,360
site10,monsoon,1,360,0.6128314427850377,0.0,0,100.0,41.66501000000001,0,1,0,0.8073196035033571,0.801578091864504,0.5924220784562596,0.5805555555555556,974.6851904761904,431.5390861904762,rlinv_lognormal,999,normal,sensitivity_lognormal,400000,0.3,0.9,360
site10,monsoon,2,360,0.6675569571419706,0.0,0,100.0,41.66501000000001,0,1,0,0.8073196035033571,0.8479702728881037,0.6471475928131927,0.6083333333333333,974.6851904761904,431.5390861904762,rlinv_lognormal,999,normal,sensitivity_lognormal,400000,0.3,0.9,360
site10,monsoon,3,360,0.5284926956898696,0.0,0,100.0,41.66501000000001,0,2,0,0.8073196035033571,0.7347393447693359,0.5080833313610916,0.525,974.6851904761904,431.5390861904762,rlinv_lognormal,999,normal,sensitivity_lognormal,400000,0.3,0.9,360
site10,monsoon,4,360,0.41265442096118005,0.0,0,100.0,41.66501000000001,0,2,0,0.8073196035033571,0.815567736707313,0.392245056632402,0.6416666666666667,974.6851904761904,431.5390861904762,rlinv_lognormal,999,normal,sensitivity_lognormal,400000,0.3,0.9,360
site10,monsoon,5,360,0.300528271644429,0.0,0,100.0,41.66501000000001,0,2,0,0.8073196035033571,0.6667749207238951,0.280118907315651,0.675,974.6851904761904,431.5390861904762,rlinv_lognormal,999,normal,sensitivity_lognormal,400000,0.3,0.9,360
site10,monsoon,6,360,0.34933150384073625,0.0,0,100.0,41.66501000000001,0,2,0,0.8073196035033571,0.7405781529202022,0.3289221395119582,0.6416666666666667,974.6851904761904,431.5390861904762,rlinv_lognormal,999,normal,sensitivity_lognormal,400000,0.3,0.9,360
site10,monsoon,7,360,0.5021528601436946,0.0,0,100.0,41.66501000000001,0,2,0,0.8073196035033571,0.7125661758898275,0.4817434958149166,0.6472222222222223,974.6851904761904,431.5390861904762,rlinv_lognormal,999,normal,sensitivity_lognormal,400000,0.3,0.9,360
site10,monsoon,8,360,0.34273496247653146,0.0,0,100.0,41.66501000000001,0,2,0,0.8073196035033571,0.7589816115559975,0.3223255981477534,0.6444444444444445,974.6851904761904,431.5390861904762,rlinv_lognormal,999,normal,sensitivity_lognormal,400000,0.3,0.9,360
site10,monsoon,9,360,0.40035164943277124,0.0,0,100.0,41.66501000000001,0,2,0,0.8073196035033571,0.6990982985122375,0.3799422851039932,0.8333333333333334,974.6851904761904,431.5390861904762,rlinv_lognormal,999,normal,sensitivity_lognormal,400000,0.3,0.9,360
