site,lead_scenario,episode,steps,init_inv_frac,EENS_kWh,outage_hours,uptime_pct,diesel_kWh,stockout_events,orders_placed,violations,mean_soc,mean_inv_pct,min_inv_pct,dg_on_fraction,grid_kWh,cost_proxy,policy,eval_seed,train_scenario,experiment_tag,train_steps,init_low,init_high,episode_len,training_seed
site5,extreme,0,360,0.7643736291335781,1196.51012,178,50.5556,417.72184,0,1,0,0.3497547875604649,0.2107767438420696,0.0689633302076869,0.2777777777777778,642.1551428571429,674.5838971428572,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
site5,extreme,1,360,0.6913795576205464,57.940000000000005,11,96.9444,376.90512,0,1,0,0.742899195003971,0.3396526298367383,0.0639196619016656,0.3222222222222222,1911.728476190476,1141.5965104761904,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
site5,extreme,2,360,0.3735393058043229,814.7526,128,64.4444,369.35448,0,2,0,0.3961339569345173,0.1191685364443562,0.0586494802055054,0.2611111111111111,1171.1086666666667,837.7979466666667,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
site5,extreme,3,360,0.6438783941685035,223.096,33,90.8333,609.9622800000001,0,3,0,0.5285009701465598,0.2417061198205192,0.0609939491025451,0.5027777777777778,1545.0042857142855,1227.9639942857143,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
site5,extreme,4,360,0.8433625660141872,203.85616,30,91.6667,464.70504000000005,0,1,0,0.6365052207421847,0.2772562022688568,0.0697361001852321,0.3638888888888889,1672.522,1133.71384,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
site5,extreme,5,360,0.7450811967855364,132.97648,18,95.0,931.85092,0,5,0,0.5063234017399466,0.3882977402963047,0.0666404192719021,0.6194444444444445,1200.1596190476191,1411.9147676190478,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
site5,extreme,6,360,0.5326199233713568,172.2628,24,93.3333,963.72708,0,4,0,0.4713765296729478,0.3239838497915339,0.0671034121940986,0.625,1151.6249523809524,1424.377060952381,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
site5,extreme,7,360,0.5177125153656817,460.64868,76,78.8889,451.84136,0,2,0,0.4727345318027579,0.1582852903651452,0.0594467383514778,0.3416666666666667,1446.8138095238098,1030.566883809524,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
site5,extreme,8,360,0.7724536151319743,462.99704,65,81.9444,606.17228,0,2,0,0.4869147760089524,0.3053763003079108,0.0633168976565629,0.4611111111111111,1272.0861904761905,1115.0067561904762,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
site5,extreme,9,360,0.8654647177622501,283.78892,43,88.0556,685.43896,0,3,0,0.5179052775972853,0.3761100707635322,0.0642631542113645,0.525,1372.5255238095235,1234.4491695238094,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
