site,lead_scenario,episode,steps,init_inv_frac,EENS_kWh,outage_hours,uptime_pct,diesel_kWh,stockout_events,orders_placed,violations,mean_soc,mean_inv_pct,min_inv_pct,dg_on_fraction,grid_kWh,cost_proxy,policy,eval_seed,train_scenario,experiment_tag,train_steps,init_low,init_high,episode_len,training_seed
site5,delayed,0,360,0.7643736291335781,0.0,0,100.0,932.3982,0,5,0,0.5092340625225615,0.7030685972403069,0.2480180744658993,0.7666666666666667,1388.5541904761903,1487.8198761904764,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site5,delayed,1,360,0.6913795576205464,0.0,0,100.0,761.0363199999999,0,5,0,0.6346126994440834,0.6694671703346448,0.3603956792418979,0.5583333333333333,1602.3073333333334,1401.9592533333334,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site5,delayed,2,360,0.3735393058043229,134.35323999999997,23,93.6111,1228.84432,0,7,0,0.3912083107717854,0.5402125801234509,0.0699054484017617,0.8027777777777778,919.5586666666668,1596.6677866666666,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site5,delayed,3,360,0.6438783941685035,0.0,0,100.0,1117.15052,0,6,0,0.5065142769475128,0.6771777179394044,0.2840810298305147,0.7166666666666667,1131.6682857142855,1569.8178342857143,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site5,delayed,4,360,0.8433625660141872,0.0,0,100.0,808.3476400000002,0,4,0,0.572349731066349,0.7987057451603309,0.5557523749653163,0.7194444444444444,1540.652857142857,1424.608782857143,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site5,delayed,5,360,0.7450811967855364,0.0,0,100.0,952.81952,0,5,0,0.5434747626525162,0.5954556016306793,0.0588569590831831,0.65,1341.4104761904762,1489.3837104761906,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site5,delayed,6,360,0.5326199233713568,0.0,0,100.0,932.30588,0,6,0,0.523304098079561,0.6269168114004848,0.3268434418935745,0.7083333333333334,1369.1122857142857,1479.9507942857144,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site5,delayed,7,360,0.5177125153656817,0.0,0,100.0,713.5249200000001,0,5,0,0.6203126850046928,0.6858233795360833,0.3028495924311608,0.6083333333333333,1662.6476190476187,1378.5839676190476,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site5,delayed,8,360,0.7724536151319743,0.0,0,100.0,634.19076,0,3,0,0.6344656658364017,0.6422010852382751,0.2523857591544551,0.5944444444444444,1754.648380952381,1336.0501123809524,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site5,delayed,9,360,0.8654647177622501,0.0,0,100.0,863.12296,0,4,0,0.5418025458450654,0.7641829748750673,0.5259532941185371,0.7527777777777778,1497.291619047619,1462.0396076190475,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,123
