site,lead_scenario,episode,steps,init_inv_frac,EENS_kWh,outage_hours,uptime_pct,diesel_kWh,stockout_events,orders_placed,violations,mean_soc,mean_inv_pct,min_inv_pct,dg_on_fraction,grid_kWh,cost_proxy,policy,eval_seed,train_scenario,experiment_tag,train_steps,init_low,init_high,episode_len,training_seed
site2,extreme,0,360,0.7643736291335781,0.0,0,100.0,309.04562000000004,0,1,0,0.7654317050664212,0.4979906704156485,0.3194911529003269,0.3583333333333333,2602.2879523809524,1349.960800952381,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,42
site2,extreme,1,360,0.6913795576205464,0.0,0,100.0,412.1561400000001,0,1,0,0.7737640186177892,0.3595834720564111,0.0980657156125655,0.3027777777777777,2543.5215714285714,1429.5647685714289,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,42
site2,extreme,2,360,0.3735393058043229,375.6576,48,86.6667,429.91714,0,2,0,0.6167275275702115,0.1053449404544163,0.0462582161327099,0.2916666666666667,2177.617142857143,1300.9639971428574,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,42
site2,extreme,3,360,0.6438783941685035,17.85,2,99.4444,620.7573600000001,0,2,0,0.6587293911540684,0.6359861476405057,0.0502754644236469,0.5305555555555556,2426.213285714286,1591.2426742857149,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,42
site2,extreme,4,360,0.8433625660141872,0.0,0,100.0,277.35954000000004,0,1,0,0.7692749429192838,0.7167493843696222,0.4440933611566151,0.4972222222222222,2746.149238095238,1375.8192352380952,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,42
site2,extreme,5,360,0.7450811967855364,1.9559999999999995,1,99.7222,686.06852,0,4,0,0.6215055569092485,0.4120029203043013,0.0574604628522042,0.5333333333333333,2293.89280952381,1603.625643809524,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,42
site2,extreme,6,360,0.5326199233713568,492.38784,63,82.5,737.84132,0,4,0,0.5156722878763266,0.3544746642931593,0.0560761355475331,0.4444444444444444,1829.396,1469.5997200000002,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,42
site2,extreme,7,360,0.5177125153656817,64.388,7,98.0556,529.4884200000001,0,2,0,0.6770957410566024,0.2885653648963607,0.0554945637686596,0.4055555555555555,2492.934142857143,1526.6620771428577,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,42
site2,extreme,8,360,0.7724536151319743,284.9501200000001,38,89.4444,496.34844,0,1,0,0.5604749115587323,0.2480012923437262,0.0579418771506651,0.4055555555555555,2247.1890000000003,1395.22404,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,42
site2,extreme,9,360,0.8654647177622501,0.0,0,100.0,247.47796,0,1,0,0.7479854974370082,0.7142364658810956,0.5092111405138379,0.4833333333333333,2840.275285714286,1383.5880742857144,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,42
