site,lead_scenario,episode,steps,init_inv_frac,EENS_kWh,outage_hours,uptime_pct,diesel_kWh,stockout_events,orders_placed,violations,mean_soc,mean_inv_pct,min_inv_pct,dg_on_fraction,grid_kWh,cost_proxy,policy,eval_seed,train_scenario,experiment_tag,train_steps,init_low,init_high,episode_len,training_seed
site5,extreme,0,360,0.7643736291335781,321.31028,49,86.3889,419.11752,0,1,0,0.6012346626597359,0.3578903970551844,0.0666398456467529,0.3083333333333333,1647.3940000000002,1078.0751200000002,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,42
site5,extreme,1,360,0.6913795576205464,90.582,16,95.5556,374.22404,0,1,0,0.724381831636705,0.3318147709218274,0.0683830403169391,0.2722222222222222,1861.1497142857145,1118.6839257142858,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,42
site5,extreme,2,360,0.3735393058043229,748.7826,118,67.2222,352.10768,0,2,0,0.4206155692729767,0.1908631183247162,0.0699054484017617,0.2472222222222222,1240.901523809524,848.4682895238095,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,42
site5,extreme,3,360,0.6438783941685035,191.3634,35,90.2778,700.73112,0,3,0,0.4833015756985055,0.2082539573228039,0.068427674655415,0.4388888888888889,1472.6185714285714,1289.7785485714285,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,42
site5,extreme,4,360,0.8433625660141872,116.24148,20,94.4444,467.46868,0,1,0,0.6333312125478305,0.300091545348117,0.0651352784553377,0.3555555555555555,1741.4938095238097,1164.0662038095238,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,42
site5,extreme,5,360,0.7450811967855364,96.92596,14,96.1111,881.2593999999999,0,4,0,0.5332598819579814,0.4444447978358945,0.0632328372487415,0.55,1294.7277142857142,1399.1504857142857,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,42
site5,extreme,6,360,0.5326199233713568,223.3608,28,92.2222,924.47644,0,4,0,0.4532144971482204,0.3217484727509898,0.0606226669103888,0.5805555555555556,1158.4746666666665,1387.8663066666666,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,42
site5,extreme,7,360,0.5177125153656817,287.80412,42,88.3333,579.0705600000001,0,3,0,0.5433076943902967,0.3721316756710818,0.0628730989670429,0.4027777777777778,1476.1483809523809,1169.5299123809525,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,42
site5,extreme,8,360,0.7724536151319743,568.5231200000001,86,76.1111,423.08852,0,1,0,0.5428302784997473,0.3119659617975163,0.0681090346204241,0.2833333333333333,1329.653523809524,954.9499295238096,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,42
site5,extreme,9,360,0.8654647177622501,271.67056,49,86.3889,663.8061600000001,0,3,0,0.5030251290520541,0.366369167985292,0.0599691826722526,0.4333333333333333,1395.0308571428573,1221.818502857143,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,42
