site,lead_scenario,episode,steps,init_inv_frac,EENS_kWh,outage_hours,uptime_pct,diesel_kWh,stockout_events,orders_placed,violations,mean_soc,mean_inv_pct,min_inv_pct,dg_on_fraction,grid_kWh,cost_proxy,policy,eval_seed,train_scenario,experiment_tag,train_steps,init_low,init_high,episode_len,training_seed
site2,monsoon,0,360,0.7643736291335781,0.0,0,100.0,483.76630000000006,0,2,0,0.7079201998050683,0.5606154063406595,0.3679743419920943,0.4694444444444444,2477.623666666667,1474.8157666666668,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site2,monsoon,1,360,0.6913795576205464,0.0,0,100.0,700.55538,0,4,0,0.6813618612825789,0.62999782074928,0.282904458724383,0.5027777777777778,2279.218952380952,1612.2429609523808,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site2,monsoon,2,360,0.3735393058043229,0.0,0,100.0,639.03042,0,5,0,0.6445065620262075,0.5060223854913098,0.1336121751462243,0.5527777777777778,2362.859380952381,1584.1741723809523,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site2,monsoon,3,360,0.6438783941685035,0.0,0,100.0,706.2752800000002,0,3,0,0.6385205174716627,0.726273087428849,0.227169289963329,0.5333333333333333,2308.797285714286,1629.7941942857146,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site2,monsoon,4,360,0.8433625660141872,0.0,0,100.0,233.1392,0,1,0,0.7883523786639955,0.7607667856478028,0.5077501583604592,0.3277777777777778,2825.961238095238,1363.5236952380951,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site2,monsoon,5,360,0.7450811967855364,0.0,0,100.0,1076.34924,0,5,0,0.5263779939174067,0.595849513049165,0.1685928023294798,0.6888888888888889,1934.6015714285716,1850.1898685714289,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site2,monsoon,6,360,0.5326199233713568,0.0,0,100.0,614.1665800000001,0,4,0,0.680778141018699,0.6392857944541378,0.2742435766848817,0.4916666666666666,2311.8130952380952,1538.8918180952382,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site2,monsoon,7,360,0.5177125153656817,93.749,12,96.6667,529.7918999999999,0,2,0,0.6595256062287922,0.3091704760189881,0.0550576932060312,0.4527777777777778,2474.8959523809526,1519.750280952381,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site2,monsoon,8,360,0.7724536151319743,40.8306,5,98.6111,795.62384,0,4,0,0.5515027276911414,0.4068722909918413,0.0599416813736897,0.5888888888888889,2315.5354285714284,1721.8380114285717,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site2,monsoon,9,360,0.8654647177622501,0.0,0,100.0,667.70198,0,3,0,0.6453728679337233,0.7435871348337464,0.2534258157255937,0.5444444444444444,2339.467857142857,1603.489122857143,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,123
