site,lead_scenario,episode,steps,init_inv_frac,EENS_kWh,outage_hours,uptime_pct,diesel_kWh,stockout_events,orders_placed,violations,mean_soc,mean_inv_pct,min_inv_pct,dg_on_fraction,grid_kWh,cost_proxy,policy,eval_seed,train_scenario,experiment_tag,train_steps,init_low,init_high,episode_len,training_seed
site5,extreme,0,360,0.7643736291335781,1196.51012,178,50.5556,417.72184,0,1,0,0.3497547875604649,0.2107767438420696,0.0689633302076869,0.2888888888888888,642.1551428571429,674.5838971428572,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site5,extreme,1,360,0.6913795576205464,57.940000000000005,11,96.9444,376.90512,0,1,0,0.742899195003971,0.3396526298367383,0.0639196619016656,0.2972222222222222,1911.728476190476,1141.5965104761904,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site5,extreme,2,360,0.3735393058043229,814.7526,128,64.4444,369.35448,0,2,0,0.3961339569345173,0.1191685364443562,0.0586494802055054,0.2666666666666666,1171.1086666666667,837.7979466666667,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site5,extreme,3,360,0.6438783941685035,223.096,33,90.8333,687.34464,0,3,0,0.5082595254855246,0.2393935089746613,0.0609939491025451,0.5194444444444445,1423.2832380952382,1256.6579352380954,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site5,extreme,4,360,0.8433625660141872,301.76584,45,87.5,471.05768,0,1,0,0.5754811611075012,0.2823196715805081,0.0591604231237488,0.3277777777777778,1624.8352380952383,1120.9917752380952,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site5,extreme,5,360,0.7450811967855364,90.6538,13,96.3889,945.36504,0,5,0,0.4951234432531947,0.39238709824306,0.0601720598682887,0.6694444444444444,1229.7769523809525,1437.2758209523809,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site5,extreme,6,360,0.5326199233713568,172.2628,24,93.3333,952.65612,0,5,0,0.4677743709840445,0.3088669608227361,0.0671034121940986,0.625,1156.7469523809525,1415.354900952381,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site5,extreme,7,360,0.5177125153656817,460.64868,76,78.8889,451.84136,0,2,0,0.4727345318027579,0.1582852903651452,0.0594467383514778,0.3416666666666667,1446.8138095238098,1030.566883809524,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site5,extreme,8,360,0.7724536151319743,462.99704,65,81.9444,606.17228,0,2,0,0.4869147760089524,0.3053763003079108,0.0633168976565629,0.4777777777777778,1272.0861904761905,1115.0067561904762,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site5,extreme,9,360,0.8654647177622501,283.86892,43,88.0556,694.8049599999999,0,3,0,0.5184808452458307,0.3751799551693835,0.0613131838442497,0.5111111111111111,1363.0657142857144,1240.031245714286,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,123
