site,lead_scenario,episode,steps,init_inv_frac,EENS_kWh,outage_hours,uptime_pct,diesel_kWh,stockout_events,orders_placed,violations,mean_soc,mean_inv_pct,min_inv_pct,dg_on_fraction,grid_kWh,cost_proxy,policy,eval_seed,train_scenario,experiment_tag,train_steps,init_low,init_high,episode_len,training_seed
site7,extreme,0,360,0.7643736291335781,0.0,0,100.0,104.02049,0,1,0,0.7703538485488411,0.6099338062411894,0.4245040284016952,0.5722222222222222,929.6498095238096,475.8804138095238,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
site7,extreme,1,360,0.6913795576205464,0.0,0,100.0,111.18082,0,1,0,0.8543525095209731,0.4710347196439694,0.3281147729378041,0.3583333333333333,877.6352857142857,462.2349342857143,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
site7,extreme,2,360,0.3735393058043229,18.049800000000005,7,98.0556,150.51164000000003,0,2,0,0.7406022534474046,0.2268579063692085,0.139420505569075,0.3027777777777777,836.3979047619048,485.070801904762,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
site7,extreme,3,360,0.6438783941685035,0.0,0,100.0,218.41897,0,2,0,0.7304252344144828,0.691929537644365,0.230230841401072,0.5972222222222222,849.0613333333333,558.0435033333333,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
site7,extreme,4,360,0.8433625660141872,0.0,0,100.0,103.93817,0,1,0,0.8403620654645874,0.7496426522536321,0.5037619321515459,0.5222222222222223,929.5333095238096,475.7514938095238,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
site7,extreme,5,360,0.7450811967855364,0.0,0,100.0,390.87999,0,4,0,0.5828045154681972,0.5439834133988367,0.3116779425216665,0.7111111111111111,588.8265000000001,626.4105900000001,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
site7,extreme,6,360,0.5326199233713568,71.89564999999999,22,93.8889,286.80235000000005,0,4,0,0.600356062964768,0.423804669009467,0.1331948759950253,0.5166666666666667,669.3819285714286,554.5551214285715,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
site7,extreme,7,360,0.5177125153656817,0.0,0,100.0,89.87375,0,2,0,0.8130235125171469,0.4457383046989278,0.3462010470261403,0.4083333333333333,990.435238095238,486.0478452380952,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
site7,extreme,8,360,0.7724536151319743,77.4309,22,93.8889,231.67788,0,2,0,0.6157977582846004,0.4152869059899762,0.1345598361343924,0.5138888888888888,727.6517142857143,522.7385657142858,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
site7,extreme,9,360,0.8654647177622501,0.0,0,100.0,104.08466,0,1,0,0.8272361144953433,0.7566780355939026,0.5253854522587541,0.5444444444444444,963.7539523809525,489.586240952381,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
