site,lead_scenario,episode,steps,init_inv_frac,EENS_kWh,outage_hours,uptime_pct,diesel_kWh,stockout_events,orders_placed,violations,mean_soc,mean_inv_pct,min_inv_pct,dg_on_fraction,grid_kWh,cost_proxy,policy,eval_seed,train_scenario,experiment_tag,train_steps,init_low,init_high,episode_len,training_seed
site7,delayed,0,360,0.7643736291335781,0.0,0,100.0,111.89251000000002,0,1,0,0.8360201734080571,0.6924866462798166,0.4949218549716491,0.2722222222222222,873.3734523809524,461.24189095238097,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,42
site7,delayed,1,360,0.6913795576205464,0.0,0,100.0,171.83091000000002,0,2,0,0.7562732801332034,0.8008461168282544,0.4989391864514944,0.475,863.606857142857,517.2736528571429,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,42
site7,delayed,2,360,0.3735393058043229,0.0,0,100.0,145.62633,0,2,0,0.7901356479225327,0.7525802527500925,0.2681586614862154,0.6138888888888889,894.7040476190476,503.5079490476191,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,42
site7,delayed,3,360,0.6438783941685035,0.0,0,100.0,156.56211000000002,0,2,0,0.7924588082539168,0.8234197456282756,0.6438783941685035,0.4944444444444444,872.7792142857143,505.67379571428575,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,42
site7,delayed,4,360,0.8433625660141872,0.0,0,100.0,133.96491000000003,0,1,0,0.7873704640007942,0.7547701103773117,0.4576744983150432,0.4444444444444444,891.7468333333334,490.6636433333334,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,42
site7,delayed,5,360,0.7450811967855364,0.0,0,100.0,92.42526,0,1,0,0.837051145901018,0.8659336687046226,0.6469027350460081,0.5583333333333333,887.1298333333334,447.2771933333333,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,42
site7,delayed,6,360,0.5326199233713568,0.0,0,100.0,136.45003000000003,0,2,0,0.77824177180348,0.7225048088694801,0.524220230500678,0.4388888888888889,872.3906428571429,485.4062871428572,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,42
site7,delayed,7,360,0.5177125153656817,0.0,0,100.0,24.88385000000001,0,1,0,0.8962110339506173,0.7668997399113409,0.5177125153656817,0.2583333333333333,1035.7212857142858,439.1723642857144,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,42
site7,delayed,8,360,0.7724536151319743,0.0,0,100.0,151.37380000000002,0,2,0,0.799240124810483,0.7411383365373632,0.5724663577314645,0.4,923.879738095238,520.9256952380953,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,42
site7,delayed,9,360,0.8654647177622501,0.0,0,100.0,73.30106,0,1,0,0.8650315207385748,0.8305073800579511,0.6259657306355431,0.3527777777777778,939.9868095238096,449.2957838095238,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,42
