site,lead_scenario,episode,steps,init_inv_frac,EENS_kWh,outage_hours,uptime_pct,diesel_kWh,stockout_events,orders_placed,violations,mean_soc,mean_inv_pct,min_inv_pct,dg_on_fraction,grid_kWh,cost_proxy,policy,eval_seed,train_scenario,experiment_tag,train_steps,init_low,init_high,episode_len,training_seed
site7,delayed,0,360,0.7643736291335781,0.0,0,100.0,104.02049,0,1,0,0.7703538485488411,0.6099338062411894,0.4245040284016952,0.5666666666666667,929.6498095238096,475.8804138095238,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site7,delayed,1,360,0.6913795576205464,0.0,0,100.0,135.05778,0,2,0,0.8262812488719227,0.7377176864914285,0.5501007887516968,0.5777777777777777,842.6016904761905,472.0984561904762,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site7,delayed,2,360,0.3735393058043229,0.0,0,100.0,89.69990000000001,0,3,0,0.8745223336762689,0.7284723817444073,0.2681586614862154,0.4388888888888889,902.0187619047618,450.5074047619048,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site7,delayed,3,360,0.6438783941685035,0.0,0,100.0,179.94815,0,3,0,0.785340652299473,0.873599737750372,0.6438783941685035,0.5027777777777778,855.4693333333335,522.1358833333334,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site7,delayed,4,360,0.8433625660141872,0.0,0,100.0,133.10454,0,1,0,0.8144276744458885,0.7832614534872319,0.5384080799657,0.55,925.5566666666666,503.3272066666667,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site7,delayed,5,360,0.7450811967855364,0.0,0,100.0,108.86905000000002,0,1,0,0.8110305697693307,0.8517026942951023,0.6469027350460081,0.5333333333333333,877.8252380952381,459.99914523809525,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site7,delayed,6,360,0.5326199233713568,0.0,0,100.0,134.93696000000003,0,2,0,0.7791106147570572,0.7431527685106541,0.5326199233713568,0.5916666666666667,862.8710476190477,480.0853790476191,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site7,delayed,7,360,0.5177125153656817,0.0,0,100.0,51.89245,0,2,0,0.9146476247202368,0.8814440785304931,0.4653512136601337,0.4583333333333333,930.435476190476,424.06664047619046,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site7,delayed,8,360,0.7724536151319743,0.0,0,100.0,107.718,0,1,0,0.8465324931412894,0.7998438635945125,0.6021281887449913,0.5194444444444445,931.0635952380952,480.1434380952381,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site7,delayed,9,360,0.8654647177622501,0.0,0,100.0,96.07251,0,1,0,0.8287786700869973,0.8392660534662153,0.6393062521019222,0.5583333333333333,967.679,483.14411,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,123
