site,lead_scenario,episode,steps,init_inv_frac,EENS_kWh,outage_hours,uptime_pct,diesel_kWh,stockout_events,orders_placed,violations,mean_soc,mean_inv_pct,min_inv_pct,dg_on_fraction,grid_kWh,cost_proxy,policy,eval_seed,train_scenario,experiment_tag,train_steps,init_low,init_high,episode_len,training_seed
site2,delayed,0,360,0.7643736291335781,0.0,0,100.0,474.62774,0,2,0,0.6846237230163886,0.6266863941282709,0.3811296334406713,0.5333333333333333,2556.6512857142857,1497.2882542857142,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,42
site2,delayed,1,360,0.6913795576205464,0.0,0,100.0,700.55538,0,4,0,0.6639015741191971,0.59249782074928,0.282904458724383,0.5638888888888889,2317.8124285714284,1627.6803514285714,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,42
site2,delayed,2,360,0.3735393058043229,0.0,0,100.0,759.3086599999999,0,5,0,0.6449260522705942,0.5057278702216654,0.1336121751462243,0.55,2212.7503333333334,1644.4087933333333,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,42
site2,delayed,3,360,0.6438783941685035,0.0,0,100.0,706.2752800000002,0,3,0,0.6385205174716627,0.726273087428849,0.227169289963329,0.6138888888888889,2308.797285714286,1629.7941942857146,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,42
site2,delayed,4,360,0.8433625660141872,0.0,0,100.0,558.37354,0,3,0,0.6856766862500904,0.7389008105824959,0.423288314717165,0.5888888888888889,2459.815238095238,1542.299635238095,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,42
site2,delayed,5,360,0.7450811967855364,0.0,0,100.0,507.12064,0,3,0,0.7311112521207855,0.8100208634080571,0.3423440043425277,0.5722222222222222,2489.767047619048,1503.0274590476192,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,42
site2,delayed,6,360,0.5326199233713568,0.0,0,100.0,531.3847000000001,0,3,0,0.6815276029257815,0.6564003319822168,0.3676722073401015,0.5416666666666666,2473.083095238096,1520.6179380952383,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,42
site2,delayed,7,360,0.5177125153656817,0.0,0,100.0,274.69168,0,2,0,0.7999070283734024,0.8504510925629104,0.4621576315938656,0.4861111111111111,2634.4440476190475,1328.4692990476192,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,42
site2,delayed,8,360,0.7724536151319743,51.9196,6,98.3333,710.39288,0,3,0,0.5861432658291821,0.5513977077696721,0.0498170750869453,0.55,2282.196571428572,1623.2715085714285,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,42
site2,delayed,9,360,0.8654647177622501,0.0,0,100.0,667.70198,0,3,0,0.6453728679337233,0.7435871348337464,0.2534258157255937,0.6083333333333333,2339.467857142857,1603.489122857143,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,42
