site,lead_scenario,episode,steps,init_inv_frac,EENS_kWh,outage_hours,uptime_pct,diesel_kWh,stockout_events,orders_placed,violations,mean_soc,mean_inv_pct,min_inv_pct,dg_on_fraction,grid_kWh,cost_proxy,policy,eval_seed,train_scenario,experiment_tag,train_steps,init_low,init_high,episode_len,training_seed
site5,normal,0,360,0.7643736291335781,0.0,0,100.0,909.1878,0,5,0,0.5817317792939138,0.7147320669958961,0.5142017583995481,0.6666666666666666,1450.1138095238096,1489.233323809524,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
site5,normal,1,360,0.6913795576205464,0.0,0,100.0,659.7756400000001,0,4,0,0.6549658418164752,0.7553180057526385,0.391357715853494,0.575,1709.348380952381,1343.5149923809524,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
site5,normal,2,360,0.3735393058043229,0.0,0,100.0,807.4003600000001,0,6,0,0.6020897408129376,0.6654537231833255,0.1931071984067561,0.6027777777777777,1521.1207619047618,1415.8486647619047,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
site5,normal,3,360,0.6438783941685035,0.0,0,100.0,1278.71352,0,8,0,0.3725198676990832,0.6355111996221379,0.2722487852559969,0.8916666666666667,1023.5879047619048,1688.1486819047618,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
site5,normal,4,360,0.8433625660141872,0.0,0,100.0,784.4434000000001,0,4,0,0.5445124223882752,0.654413071401009,0.2344996031252139,0.7027777777777777,1579.598857142857,1416.282942857143,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
site5,normal,5,360,0.7450811967855364,0.0,0,100.0,952.0506,0,5,0,0.5288011786152625,0.7360921241431637,0.3601370331321012,0.6888888888888889,1364.571333333333,1497.8791333333334,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
site5,normal,6,360,0.5326199233713568,0.0,0,100.0,843.373,0,6,0,0.5190477357230525,0.6775208871985196,0.3604093101371102,0.7388888888888889,1493.263428571429,1440.6783714285716,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
site5,normal,7,360,0.5177125153656817,0.0,0,100.0,570.17044,0,4,0,0.6299562215724497,0.8101989926334485,0.3793345995230759,0.6583333333333333,1773.9886666666669,1279.7659066666668,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
site5,normal,8,360,0.7724536151319743,15.858,2,99.4444,1290.7664800000002,0,7,0,0.4116930366038553,0.5283123866879554,0.0590569539923396,0.8083333333333333,1041.2171428571428,1707.2533371428574,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
site5,normal,9,360,0.8654647177622501,0.0,0,100.0,1031.44736,0,6,0,0.4780760233918129,0.714793552335281,0.4799713135763548,0.8,1355.800761904762,1573.7676647619046,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
