site,lead_scenario,episode,steps,init_inv_frac,EENS_kWh,outage_hours,uptime_pct,diesel_kWh,stockout_events,orders_placed,violations,mean_soc,mean_inv_pct,min_inv_pct,dg_on_fraction,grid_kWh,cost_proxy,policy,eval_seed,train_scenario,experiment_tag,train_steps,init_low,init_high,episode_len,training_seed
site5,extreme,0,360,0.7643736291335781,337.3172,52,85.5556,416.98148,0,1,0,0.5951727447476717,0.3550507474039349,0.0701958584588137,0.3583333333333333,1639.004,1072.58308,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site5,extreme,1,360,0.6913795576205464,90.356,15,95.8333,374.45004,0,1,0,0.724381831636705,0.3316224716245078,0.0680068025613139,0.2944444444444444,1861.1497142857145,1118.9099257142857,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site5,extreme,2,360,0.3735393058043229,748.7826,118,67.2222,256.8486,0,2,0,0.4708370740379756,0.204794180432432,0.0699054484017617,0.2277777777777777,1335.913523809524,791.2140095238096,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site5,extreme,3,360,0.6438783941685035,212.2978,38,89.4444,511.78568000000007,0,2,0,0.5780154817341708,0.2245964633474173,0.0614283871764744,0.3583333333333333,1632.607523809524,1164.8286895238098,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site5,extreme,4,360,0.8433625660141872,301.76584,45,87.5,471.05768,0,1,0,0.5754811611075012,0.2823196715805081,0.0591604231237488,0.3333333333333333,1624.8352380952383,1120.9917752380952,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site5,extreme,5,360,0.7450811967855364,96.92596,14,96.1111,883.93404,0,4,0,0.5248031053714534,0.4408868513023502,0.0662054484719471,0.5972222222222222,1292.5999047619048,1400.974001904762,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site5,extreme,6,360,0.5326199233713568,192.23880000000003,25,93.0556,924.21392,0,4,0,0.455290588224677,0.3261188003922936,0.0674834456226568,0.6472222222222223,1203.4951428571428,1405.611977142857,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site5,extreme,7,360,0.5177125153656817,657.1549200000001,106,70.5556,455.72048,0,2,0,0.4316440690202873,0.1368388665105617,0.0590432649777905,0.3,1220.194380952381,943.7982323809524,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site5,extreme,8,360,0.7724536151319743,443.68372,61,83.0556,604.76296,0,2,0,0.5010127247130172,0.2805484416593626,0.0634131878857017,0.4027777777777778,1321.4337142857144,1133.3364457142857,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,123
site5,extreme,9,360,0.8654647177622501,283.86892,43,88.0556,694.8049599999999,0,3,0,0.5184808452458307,0.3751799551693835,0.0613131838442497,0.5138888888888888,1363.0657142857144,1240.031245714286,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360,123
