site,lead_scenario,episode,steps,init_inv_frac,EENS_kWh,outage_hours,uptime_pct,diesel_kWh,stockout_events,orders_placed,violations,mean_soc,mean_inv_pct,min_inv_pct,dg_on_fraction,grid_kWh,cost_proxy,policy,eval_seed,train_scenario,experiment_tag,train_steps,init_low,init_high,episode_len,training_seed
site7,normal,0,360,0.7643736291335781,0.0,0,100.0,135.13434,0,2,0,0.7640699204931053,0.7808473369940556,0.6051117850507185,0.6472222222222223,922.9394761904762,504.3101304761905,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
site7,normal,1,360,0.6913795576205464,0.0,0,100.0,135.05778,0,2,0,0.8262812488719227,0.7443843531580951,0.5598390100155014,0.5555555555555556,842.6016904761905,472.0984561904762,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
site7,normal,2,360,0.3735393058043229,0.0,0,100.0,259.79006,0,4,0,0.6706804833586022,0.7102732486768173,0.2681586614862154,0.6888888888888889,750.0294285714285,559.8018314285714,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
site7,normal,3,360,0.6438783941685035,0.0,0,100.0,220.98997000000003,0,3,0,0.7529431618204462,0.8435808698087193,0.6438783941685035,0.6138888888888889,826.2601904761905,551.4940461904762,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
site7,normal,4,360,0.8433625660141872,0.0,0,100.0,105.07817,0,1,0,0.8327166653129738,0.7877008434579712,0.5384080799657,0.5472222222222223,971.0641666666666,493.5038366666666,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
site7,normal,5,360,0.7450811967855364,0.0,0,100.0,96.74583,0,1,0,0.8241307024312324,0.8594340584248663,0.6469027350460081,0.5888888888888889,879.3452619047619,448.4839347619048,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
site7,normal,6,360,0.5326199233713568,0.0,0,100.0,109.505,0,2,0,0.8120324829885929,0.782118365125697,0.5326199233713568,0.5888888888888889,917.9675476190477,476.6920190476191,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
site7,normal,7,360,0.5177125153656817,0.0,0,100.0,51.89245,0,2,0,0.9146476247202368,0.8814440785304931,0.4653512136601337,0.5777777777777777,930.435476190476,424.06664047619046,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
site7,normal,8,360,0.7724536151319743,0.0,0,100.0,119.9445,0,2,0,0.840175731896614,0.7802050264383995,0.5907709385326146,0.5361111111111111,923.5783333333334,489.3758333333334,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
site7,normal,9,360,0.8654647177622501,0.0,0,100.0,96.07251,0,1,0,0.8287786700869973,0.8392660534662153,0.6393062521019222,0.5916666666666667,967.679,483.14411,stoch_trained,42,normal,stochastic_grid,400000,0.3,0.9,360,777
