site,lead_scenario,episode,steps,init_inv_frac,EENS_kWh,outage_hours,uptime_pct,diesel_kWh,stockout_events,orders_placed,violations,mean_soc,mean_inv_pct,min_inv_pct,dg_on_fraction,grid_kWh,cost_proxy,policy,seed,train_scenario,experiment_tag,train_steps,init_low,init_high,episode_len
site4,extreme,0,360,0.6036184047290367,0.0,0,100.0,207.05554,0,0,0,0.7302926932170963,0.4634011770154238,0.3053611714103962,0.2833333333333333,2190.6675238095236,1083.3225495238096,mpc_lognormal08,99,normal,sensitivity_lognormal_sigma08,0,0.3,0.9,360
site4,extreme,1,360,0.8009889783012054,0.0,0,100.0,207.05554,0,0,0,0.7302926932170963,0.6607717505875924,0.5027317449825646,0.2833333333333333,2190.6675238095236,1083.3225495238096,mpc_lognormal08,99,normal,sensitivity_lognormal_sigma08,0,0.3,0.9,360
site4,extreme,2,360,0.8661195033663325,0.0,0,100.0,207.05554,0,0,0,0.7302926932170963,0.7259022756527196,0.5678622700476919,0.2833333333333333,2190.6675238095236,1083.3225495238096,mpc_lognormal08,99,normal,sensitivity_lognormal_sigma08,0,0.3,0.9,360
site4,extreme,3,360,0.3959946870025822,0.0,0,100.0,207.05554,0,1,0,0.7302926932170963,0.2557774592889694,0.09773745368394172,0.275,2190.6675238095236,1083.3225495238096,mpc_lognormal08,99,normal,sensitivity_lognormal_sigma08,0,0.3,0.9,360
site4,extreme,4,360,0.48760993963376853,0.0,0,100.0,207.05554,0,1,0,0.7302926932170963,0.3473927119201557,0.18935270631512807,0.2777777777777778,2190.6675238095236,1083.3225495238096,mpc_lognormal08,99,normal,sensitivity_lognormal_sigma08,0,0.3,0.9,360
site4,extreme,5,360,0.8031388874217213,0.0,0,100.0,207.05554,0,0,0,0.7302926932170963,0.6629216597081082,0.5048816541030805,0.2833333333333333,2190.6675238095236,1083.3225495238096,mpc_lognormal08,99,normal,sensitivity_lognormal_sigma08,0,0.3,0.9,360
site4,extreme,6,360,0.6829172001609267,0.0,0,100.0,207.05554,0,0,0,0.7302926932170963,0.5426999724473138,0.3846599668422861,0.2833333333333333,2190.6675238095236,1083.3225495238096,mpc_lognormal08,99,normal,sensitivity_lognormal_sigma08,0,0.3,0.9,360
site4,extreme,7,360,0.8894447132780015,0.0,0,100.0,207.05554,0,0,0,0.7302926932170963,0.7492274855643887,0.5911874799593609,0.2833333333333333,2190.6675238095236,1083.3225495238096,mpc_lognormal08,99,normal,sensitivity_lognormal_sigma08,0,0.3,0.9,360
site4,extreme,8,360,0.6891215516401548,0.0,0,100.0,207.05554,0,0,0,0.7302926932170963,0.5489043239265419,0.39086431832151414,0.2833333333333333,2190.6675238095236,1083.3225495238096,mpc_lognormal08,99,normal,sensitivity_lognormal_sigma08,0,0.3,0.9,360
site4,extreme,9,360,0.813596290397157,0.0,0,100.0,207.05554,0,0,0,0.7302926932170963,0.673379062683544,0.5153390570785162,0.2833333333333333,2190.6675238095236,1083.3225495238096,mpc_lognormal08,99,normal,sensitivity_lognormal_sigma08,0,0.3,0.9,360
